variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	Blanc	QC	isotopes	adduct	pcgroup	name	formula	monoisotopic_mass	chebi_id	hmdb_id	kegg_id	pubchem_id	inchikey	inchi	kegg_pathway_family	kegg_pathways	kegg_subpathways	annot_level	annot_confidence	standard
M176.061T8.43	M176T8	176.060982362088	176.060340403018	176.062068554348	505.77668697781	505.190005853729	506.318605548857	11	0	3	8			43															
M176.0668T3.31	M176T3	176.06684253221	176.06634365034	176.067367796338	198.650734084748	197.404292679305	200.611671496816	46	36	0	10		[3M+Na+K]2+ 96.7305	13															
M176T7_Indole.3.acetic.acid.Ind.	M176T7	176.071525475391	176.070293302002	176.072044853231	403.556209991823	401.887929520431	404.186055250584	56	35	0	21	[137][M]+	[M+H]+ 175.062	112	Indole-3-acetic acid;Indoleacetic acid	C10H9NO2	175.06333	CHEBI:16411	HMDB00197	C00954	CID802	SEOVTRFCIGRIMH-UHFFFAOYSA-N	InChI=1S/C10H9NO2/c12-10(13)5-7-6-11-9-4-2-1-3-8(7)9/h1-4,6,11H,5H2,(H,12,13)	Amino acid metabolism	Tryptophan metabolism	Tryptamine	2	a,b	
M176.0748T1.52	M176T2.1	176.074801683496	176.071783688941	176.075337238978	91.0243936377673	87.8317176808672	91.4436120183685	23	5	0	18			2822															
M176.0924T0.62	M176T1.3	176.092421036017	176.088149295587	176.092997130306	37.4359263017026	36.5980769284406	38.1437167850096	59	35	3	21		[M+Na]+ 153.1 [M+2H-C2H4]2+ 378.187	14															
M176.0923T1.19	M176T1.4	176.092337356425	176.088880215769	176.095584569472	71.6932646489332	67.03197683027	87.9160970979708	80	42	0	12			146															
M176.1036T0.82	M176T1.5	176.103603241329	176.102547716549	176.104069811854	49.2744349842761	46.9263167526809	49.62004480525	66	42	3	21	[138][M]+	[M+H+HCOOH]+ 129.099	29															
M176.1166T0.73	M176T1.6	176.116616618405	176.115987151791	176.122207522704	43.918575615765	42.7885018807339	45.9088862451441	48	30	0	18		[M+3H-C5H8O4]3+ 657.373	49															
M176.1288T0.89	M176T1.7	176.128795025594	176.123906357155	176.13208164324	53.3764059212102	52.7548422585549	67.6796408742168	66	42	0	15	[139][M]+	[M+H-CO]+ 203.117	33															
M176.1288T5.41	M176T5.1	176.128770701337	176.12772656348	176.129432969179	324.836725882557	323.856320307179	325.505415849977	57	38	0	19		[M+Na+NaCOOH]+ 85.1504	28															
M176.642T6.35	M177T6	176.64195624505	176.640772478627	176.642454777779	380.718558403424	378.288378636769	381.950505775417	66	42	3	21	[140][M]2+		522															
M176.7561T0.62	M177T1	176.756086935334	176.754980418971	176.756591086648	37.4375823145167	36.8416396685892	38.1559861413584	66	42	3	21			14															
M176.9367T0.74	M177T1.1	176.936747061218	176.935634833071	176.937255826759	44.2326791543604	43.8849986446835	44.8057817614153	63	42	0	21			49															
M176.9726T0.47	M177T0	176.972647802873	176.971469234544	176.973265307684	28.0650758303449	15.5860233861126	33.6857063870421	55	37	0	18			3107															
M176.9726T7.98	M177T8	176.972562711516	176.971499876282	176.973081244673	478.714891333533	455.6780843891	499.836316754589	56	34	0	21			3952															
M177.0077T0.64	M177T1.2	177.007733297534	177.006705721886	177.008284601581	38.5787223133035	37.9512760184832	40.417759585427	66	42	3	21		[2M+H]+ 88.0022	14															
M177.0143T2.65	M177T3	177.014291017062	177.013760907833	177.014826035731	158.994022082672	158.10930359348	160.229208487643	52	42	1	9		[M+2Na]2+ 308.052 [M+H-C5H8O4]+ 308.052	133															
M177.0253T0.79	M177T1.3	177.025340357824	177.024196939157	177.025877563209	47.4065971222319	46.6616621888671	47.8402082976919	63	42	0	21			1255															
M177.0287T1.06	M177T1.4	177.02866859556	177.027911495947	177.033368026526	63.5638064813338	62.6153118988137	67.3025328113989	44	34	0	9	[136][M+2]+		26															
M177.0553T9.14	M177T9	177.055333824904	177.054216267326	177.055835588485	548.438814389667	543.745840409006	549.035318201571	66	42	3	21			2695															
M177T1.5_Allantoic.acid	M177T1.5	177.061669551603	177.06060090525	177.062135141915	43.8224179667219	43.2054142396766	44.2266305222882	63	42	0	21		[M+2Na-H]+ 132.094	49	Allantoic acid	C4H8N4O4	176.05455	CHEBI:30837	HMDB01209	C00499	CID203	NUCLJNSWZCHRKL-UHFFFAOYSA-N	InChI=1S/C4H8N4O4/c5-3(11)7-1(2(9)10)8-4(6)12/h1H,(H,9,10)(H3,5,7,11)(H3,6,8,12)	Nucleotide metabolism	Purine metabolism	Allantoin	2	a,b	
M177.0695T8.43	M177T8.1	177.069546692837	177.068669853008	177.070423459028	505.781745758804	504.695841666111	506.78867535487	13	0	3	10		[M+Na]+ 154.081	43															
M177.0749T6.72	M177T7	177.074869813109	177.07424639518	177.075345458619	403.369356277218	401.794460313449	404.186055250584	57	42	0	15	[137][M+1]+		112															
M177.0876T1.01	M177T1.6	177.087648866564	177.084840064685	177.092204803215	60.3218523898936	59.732273078804	67.4833088242729	55	34	0	17			26															
M177T1.7_Serotonin.5.Hydroxytrypt.	M177T1.7	177.103130711724	177.10195348742	177.103633405339	87.4121713993077	85.5713155701354	88.1956303481193	63	42	0	21	[141][M]+	[M+K+NH3]+ 121.113 [M+Na+NH3]+ 137.087 [M+H+NH3]+ 159.069	2790	Serotonin;5-Hydroxytryptamine|(-)-Cotinine;Cotinine	C10H12N2O	176.095	CHEBI:28790|CHEBI:127762	HMDB00259|HMDB01046	C00780	CID5202|CID854019	QZAYGJVTTNCVMB-UHFFFAOYSA-N|UIKROCXWUNQSPJ-VIFPVBQESA-N	InChI=1S/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2|InChI=1S/C10H12N2O/c1-12-9(4-5-10(12)13)8-3-2-6-11-7-8/h2-3,6-7,9H,4-5H2,1H3/t9-/m0/s1	Amino acid metabolism|Miscellaneous	Tryptophan metabolism|Miscellaneous	Hydroxytryptophan|Miscellaneous	2	a,b	
M177.107T0.82	M177T1.8	177.107029678261	177.105838691878	177.107513978536	49.3563149672983	48.027945474417	50.1336133027177	61	40	0	21	[138][M+1]+		1256															
M177.1324T0.88	M177T1.9	177.13237173	177.129371847459	177.135713642833	52.9704698590522	47.7051933575482	67.6368054361585	75	42	0	21	[139][M+1]+		33															
M177.1436T6.34	M177T6.1	177.143624167183	177.142339516135	177.144112620229	380.250662010591	378.360491706689	381.701464019896	49	31	2	16	[140][M+1]2+		523															
M177.9625T0.78	M178T1	177.962515952618	177.961824877756	177.963049369018	46.6078751051835	46.2804900365897	47.0964449608796	41	32	0	9			49															
M177.9968T0.71	M178T1.1	177.996762849075	177.995645820937	177.997201123445	42.4303313433678	42.1739638652987	42.725758467236	63	42	0	21		[M+2H-COCH2]2+ 395.984 [M+2H-COCH2]2+ 395.984	49															
M178.0094T0.74	M178T1.2	178.009370893565	178.008164432159	178.011692058743	44.3892040122716	38.1033651075811	45.4391163416035	77	42	0	21			49															
M178.0541T2.34	M178T2	178.054114165093	178.050471368212	178.054679650856	140.469414776473	139.281942720523	158.848226716379	65	42	0	21	[142][M]+	[M+H]+ 177.047	3921															
M178.0537T1.06	M178T1.3	178.05373355333	178.049020576589	178.055002827515	63.478914962936	62.1565971700671	66.9950080600129	49	33	0	16		[M+Na+K-H]+ 117.112	26															
M178.0593T0.75	M178T1.4	178.059321501515	178.058244697579	178.059823406381	44.7574559000807	44.1548240419507	45.3654465717255	63	42	0	21		[M+Na]+ 155.07 [M+H]+ 177.052	49															
M178.0587T9.13	M178T9	178.058703392595	178.057512647439	178.059134493995	547.835445009498	543.745840409006	548.752447808639	57	37	1	19		[M+Na+K]2+ 294.164	31															
M178.0717T1.05	M178T1.5	178.071734427578	178.068982959605	178.078407056378	63.1266449977399	61.985082523368	67.4833088242729	47	32	0	10			26															
M178.0871T6.2	M178T6	178.087078500751	178.085895316254	178.087500798166	372.055144458729	370.71192464015	372.840621705009	50	30	0	20		[M+2K]2+ 278.234 [M+Na+K]2+ 294.208	79															
M178.0872T4.33	M178T4	178.087196882754	178.086707155389	178.087800187787	259.626122606391	258.416671544382	263.63305928493	42	31	0	11			2499															
M178.0904T2.36	M178T2.1	178.090440934292	178.089162295395	178.091017247668	141.882106010671	140.840652416128	143.519564797507	63	42	0	21		[M+H]+ 177.085	87															
M178.1064T1.46	M178T1.6	178.106364487143	178.105194925472	178.106897119236	87.3254218871805	85.5713155701354	88.0147541983167	63	42	0	21	[141][M+1]+		2790															
M178.5497T2.39	M179T2	178.54968417707	178.5484523943	178.550211757086	143.206070224038	141.836329447588	145.231455344356	63	42	0	21			87															
M178.5544T1.12	M179T1	178.554399181898	178.549215053457	178.555053257342	67.0371513622677	66.702944304666	67.5385301707721	56	41	0	15			18															
M178.9913T0.11	M179T0	178.991346721167	178.990283777818	178.992005760826	6.66238932910919	5.53490428258553	13.3632232286791	44	26	2	16			1804															
M178.9934T0.91	M179T1.1	178.993384505297	178.988925605215	178.997910652469	54.5655244943165	41.9317448318761	67.4833088242729	83	42	0	20		[M+Na+HCOOH]+ 109.997 [M+Na+HCOOH]+ 109.997	33															
M179.0063T0.8	M179T1.2	179.006255739263	179.005312605377	179.013352033401	48.2130591005493	47.4319021557623	53.726112383247	65	42	2	21		[M+2Na-H]+ 134.035	29															
M179.0576T2.34	M179T2.1	179.05760805366	179.051105783981	179.05836653864	140.255252522927	139.016951299181	143.925003329143	53	38	0	15	[142][M+1]+		3921															
M179.0712T4.6	M179T5	179.071198452736	179.070652369988	179.071701276047	275.982394059352	274.440388398715	289.678573872457	66	42	0	14			4287															
M179.0934T1.9	M179T2.2	179.093366345662	179.092664290169	179.094189106562	114.125375457012	113.127541647981	128.643081772697	62	42	1	19			6															
M179.0935T3.83	M179T4	179.093494126267	179.092494654133	179.094210634904	229.625554983754	221.146731676744	230.748266941999	54	36	1	17			8															
M179.0932T2.72	M179T3	179.093181646352	179.092291320091	179.093762081301	163.027882470025	159.816357239988	165.288491198097	51	34	2	15		[2M+K]+ 70.0649	11															
M179.1075T6.78	M179T7	179.107536409587	179.106422248742	179.108034468703	406.556333845752	404.860978612678	408.105849029969	59	41	1	17			4633															
M179.1074T9.28	M179T9	179.107388052087	179.106213058665	179.107793177461	556.883121207024	549.590445459607	558.51978810562	56	35	2	19			2668															
M179.1097T1.45	M179T1.3	179.109687060533	179.106834759706	179.11027382165	87.167333288822	85.1726229624227	88.6081045341417	54	36	0	18	[141][M+2]+		2823															
M179.1802T12.71	M179T13	179.180188540411	179.179461188872	179.180713776818	762.579840494341	754.96174796146	768.640947488517	53	35	0	18		[M+H]+ 178.173	23															
M179.539T1.11	M180T1	179.538990388505	179.534174519805	179.543029281569	66.633294679557	48.4952175172222	67.3025328113989	35	19	0	16			18															
M179.9337T0.79	M180T1.1	179.933684667082	179.932864812834	179.934177356162	47.6083196984464	47.3079770743562	48.8690025976788	60	42	0	18			1257															
M179.9652T7.7	M180T8	179.965210406275	179.964125157085	179.966958099283	461.753963471741	445.718240968482	462.956164144906	66	36	3	17			4															
M179.9653T11.03	M180T11	179.965336140717	179.964888618901	179.966845816167	661.96997315723	642.193468072747	664.066825634232	57	39	0	17			3															
M179.9653T11.63	M180T12	179.965298495673	179.964840140021	179.966834551881	697.970703559551	695.445780396104	718.078790063154	60	37	1	19			2															
M179.9654T13.35	M180T13	179.965356642348	179.964787844578	179.967136076191	800.707751251232	789.846950517273	802.303307473038	51	33	0	18			5															
M179.9654T5.04	M180T5	179.965415849475	179.964753353068	179.967029356453	302.321068488184	301.084113360583	304.511863237335	43	28	3	12		[M+2Na+K]3+ 454.947 [M+3H-C2H4]3+ 564.923	9															
M179.9944T0.71	M180T1.2	179.994370111997	179.990166185716	179.997236371427	42.4663855029127	41.6218806384536	54.6003145760139	93	42	1	20		[M+H]+ 178.988 [M+H]+ 178.988	49															
M180.0346T1.7	M180T2	180.034550824595	180.033354177797	180.035087898786	102.242727928981	100.955865334806	105.067496026268	65	42	2	21			3198															
M180.0398T0.82	M180T1.3	180.039834867272	180.039671758246	180.041269792205	49.2660558599564	48.2186781556986	50.3822137005973	4	0	3	1		[M+K+HCOOH]+ 95.0794 [M+Na+HCOOH]+ 111.052	29															
M180.0499T2.34	M180T2.1	180.049861035797	180.049339023437	180.050417051532	140.165573207356	138.594588793374	141.652436497488	49	37	0	12	[142][M+2]+		87															
M180T5.1_Hippuric.acid.N.benzoylg.	M180T5.1	180.066509177349	180.065194652561	180.067095576301	293.155023932837	292.401895284088	303.978818521041	64	42	0	21	[143][M]+	[M+H]+ 179.059	84	Hippuric acid;N-benzoylglycine	C9H9NO3	179.05824	CHEBI:18089	HMDB00714	C01586	CID464	QIAFMBKCNZACKA-UHFFFAOYSA-N	InChI=1S/C9H9NO3/c11-8(12)6-10-9(13)7-4-2-1-3-5-7/h1-5H,6H2,(H,10,13)(H,11,12)	Amino acid metabolism	Phenylalanine metabolism	Other	2	a,b	
M180.0639T3.73	M180T4	180.063929865622	180.062988910636	180.064569495152	223.931425750292	222.050865416367	237.973471720089	76	42	0	16		[M+Na]+ 157.075	125															
M180.064T2.25	M180T2.2	180.063976393068	180.063389826694	180.066559026787	134.91549170914	123.253490396711	152.49256732389	58	39	0	14			3264															
M180.0697T1.64	M180T2.3	180.06973857481	180.068979871805	180.070299405415	98.659288093082	95.8177923145698	101.211111581518	53	37	0	16		[M+H]+ 179.062	4148															
M180.1004T4.72	M180T5.2	180.100415849986	180.099179353822	180.103358112838	283.101838889449	266.226240554862	287.324552385614	68	42	0	21	[144][M]+	[M+Na]+ 157.112	101															
M180.1605T6.31	M180T6	180.160457516464	180.159817036877	180.160868457363	378.749371738757	377.501150748215	379.729101213468	38	30	1	7			524															
M180.5366T4.02	M181T4	180.536625812547	180.535668806311	180.53722541392	241.281908450098	239.372999069437	242.690046733686	49	34	0	15			71															
M180.9906T0.07	M181T0	180.990565546961	180.989433940863	180.991211084979	4.0553148041185	2.44813689764823	8.08189805154823	65	42	2	21	[145][M]+		34															
M180.9904T0.62	M181T1	180.990446596486	180.989389590205	180.990987132237	37.4356166570631	35.3569996350251	39.5873164897988	61	38	3	20			14															
M180.9903T3.83	M181T4.1	180.990298397763	180.989608393419	180.991104125977	229.540242949887	226.851900481786	236.286647645698	41	33	0	8			8															
M180.9893T1.12	M181T1.1	180.989263702818	180.985731242838	180.992564485363	67.1748510644606	66.6872340740363	83.7529101497256	40	23	1	16		[M+H]+ 179.986	18															
M181.009T0.84	M181T1.2	181.008989044972	181.008377320691	181.009427056563	50.2381311658717	49.7032615497702	51.141269443044	52	38	0	14			1258															
M181.0339T0.84	M181T1.3	181.033907886454	181.032565659833	181.034362375064	50.5135444986845	49.8163832149572	51.6459950255992	59	38	0	21			1259															
M181.0401T0.83	M181T1.4	181.040119346162	181.039862889985	181.041508071092	49.5530973090109	48.2186781556986	50.3822137005973	3	0	3	0		[M+H+HCOOH]+ 134.035	29															
M181.0616T4.07	M181T4.2	181.061648752953	181.061075807816	181.062215426862	244.01264658081	242.498531451044	244.855319738286	55	41	0	14			3315															
M181.0698T4.89	M181T5	181.069768392924	181.068483929204	181.070360126679	293.124531772068	292.099733026556	293.733725608753	63	42	0	21	[143][M+1]+		84															
M181.0843T3.7	M181T4.3	181.084322897211	181.082975100939	181.086657564967	221.809208369483	219.089928162128	232.097329787729	63	40	2	21			4576															
M181.0869T6.29	M181T6	181.086860320166	181.083738390431	181.087362992233	377.511600477795	376.20191745928	390.360006328998	57	39	0	18			525															
M181.1038T4.72	M181T5.1	181.103762847596	181.103224419547	181.104325646047	282.946934966872	279.313941715848	284.64386492485	43	31	0	12	[144][M+1]+		101															
M181.1084T1.11	M181T1.5	181.108418240272	181.10380649433	181.113107674696	66.523808794155	66.0674100842053	67.4593251135803	50	36	0	14		[M+H]+ 180.109	18															
M181.123T8.47	M181T8	181.12297821052	181.121988568549	181.123351865852	508.08786626956	490.727238633945	509.087342599376	61	42	0	18			2406															
M181.1397T1.12	M181T1.6	181.139737729725	181.134466820259	181.143483851056	66.9985759034625	66.702944304666	67.5385301707721	37	30	0	7			18															
M181.4868T1.12	M181T1.7	181.486776718146	181.485432153583	181.493273972281	66.9950080600129	66.3881121748386	67.3155039602342	41	31	0	10			18															
M181.8422T1.12	M182T1	181.842155669334	181.841130093697	181.842636916943	67.1893842954105	66.6471874688804	68.0241218426898	46	34	0	12			18															
M181.9307T0.79	M182T1.1	181.930695671299	181.929759181689	181.931167457275	47.616659239108	47.3079770743562	48.8690025976788	60	42	0	18			1260															
M181.978T0.07	M182T0	181.978039796727	181.976977717224	181.978692729444	3.97070146275151	0.585948548016046	15.3868124547282	42	25	2	15	[145][M+1]+		34															
M181.9889T0.07	M182T0.1	181.988946264767	181.987942056718	181.989598604319	3.94149128992951	-2.47734042553387	14.76223836282	46	27	2	17			34															
M181.9966T0.58	M182T1.2	181.996642700053	181.988745342853	181.997372240085	34.5272072524943	31.7410218007301	37.3146043988716	52	39	0	13			2919															
M181.9928T1.01	M182T1.3	181.992842321398	181.992511107968	181.994163839198	60.4281034491288	58.9011150470386	61.7372034572997	8	0	3	5			990															
M182.0099T9.38	M182T9	182.009920360748	182.008718425283	182.010450062806	562.894024652533	552.011966131635	563.732056923492	67	42	3	21			3122															
M182.0299T1.7	M182T2	182.029882724408	182.028673259671	182.030422906708	102.160875684843	101.421981525615	105.067496026268	65	41	3	21	[146][M]+	[M+K]+ 143.063	69															
M182.0307T1.26	M182T1.4	182.03069495364	182.030166335119	182.031216578117	75.3344702075275	56.2957034640933	75.6382623169503	36	20	1	15			1															
M182.0708T4.88	M182T5	182.070780888709	182.070185591695	182.071302283558	293.005275601872	292.010135852447	293.53925334986	43	30	0	13	[143][M+2]+		84															
M182T1.5_L.Tyrosine.Tyrosine.3.Am.	M182T1.5	182.081831223757	182.080950341506	182.082623710604	67.3319007604774	63.3153798549644	67.6368054361585	65	42	2	21	[147][M]+	[M+H]+ 181.076	18	L-Tyrosine;Tyrosine|3-Amino-3-(4-hydroxyphenyl)propanoic;β-Tyrosine|DL-3-Phenylserine;β-Hydroxy-phenylalanine	C9H11NO3	181.0739	CHEBI:17895	HMDB00158|HMDB03831|HMDB02184	C00082|C04368	CID6057|CID440311|CID94134	OUYCCCASQSFEME-QMMMGPOBSA-N|JYPHNHPXFNEZBR-UHFFFAOYSA-N|VHVGNTVUSQUXPS-UHFFFAOYSA-N	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1|InChI=1S/C9H11NO3/c10-8(5-9(12)13)6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)|InChI=1S/C9H11NO3/c10-7(9(12)13)8(11)6-4-2-1-3-5-6/h1-5,7-8,11H,10H2,(H,12,13)	Amino acid metabolism	Phenylalanine metabolism|Phenylalanine, Tyrosine and Tryptophan biosynthesis|Tyrosine metabolism	Phenylalanine|Others|Tyrosine	2	a,b	
M182.0797T4.06	M182T4	182.07970901554	182.07858065573	182.082568610755	243.450533508273	241.7630814939	258.475422703654	59	41	0	18		[M+Na]+ 159.09	3314															
M182.0796T2.23	M182T2.1	182.079636250615	182.078600043178	182.080239664292	133.86206090428	132.333763684805	135.361650121563	48	32	0	16			3224															
M182.082T4.98	M182T5.1	182.08202268035	182.081362588447	182.082623805227	298.591611636444	297.234367452319	314.152495290377	44	35	0	8			4342															
M182.1161T4.85	M182T5.2	182.116124035977	182.115485713106	182.116687620174	290.876625805957	290.254695110372	291.683724357329	56	41	0	15			3804															
M182.1548T12.71	M182T13	182.154810584733	182.153919820721	182.155304804924	762.713354668099	754.162476057819	763.71564719866	52	35	0	13		[M+H-CH4]+ 197.179	23															
M182.3227T1.12	M182T1.6	182.322701924184	182.321863522164	182.323100025402	67.1614376254971	66.4524645441323	67.5769306421847	47	34	0	13		[M+H]+ 181.314	18															
M182.6799T1.12	M183T1	182.679863005651	182.677613448984	182.683009608973	67.1044992233348	66.7081691761501	67.3686469117163	36	30	0	6			18															
M182.9861T0.07	M183T0	182.986058623554	182.984916745943	182.986693371689	4.00285256580565	2.83126069619056	13.6249386455494	66	42	3	21	[148][M]+		34															
M182.9858T3.82	M183T4	182.985840422	182.984883337048	182.986494796221	229.32874363621	219.111832130182	245.855735179906	66	40	2	21	[149][M]+	[M+Na+K-H]+ 122.04	8															
M182.9856T1.9	M183T2	182.985563558494	182.98483351127	182.986595027265	114.299697950134	95.8798633365633	129.395676399984	65	42	3	19		[M+Na]+ 159.996 [M+Na]+ 159.996	6															
M182.9857T2.73	M183T3	182.985699252501	182.984702250209	182.986224340076	163.902945895905	147.072822571504	178.370078236612	68	41	3	20		[M+Na]+ 159.995 [M+Na]+ 159.995	11															
M182.986T5.03	M183T5	182.985977855466	182.984850619185	182.986553158763	302.023882904935	300.525678095693	329.222754665041	63	38	3	20		[M+H+HCOOH]+ 135.973	9															
M182.986T0.62	M183T1.1	182.985982171227	182.984882016541	182.986464193643	37.4809024839303	34.6326716623828	39.5873164897988	58	36	2	20	[150][M]+	[2M+H]+ 90.9795	14															
M182.9856T1.24	M183T1.2	182.985594430446	182.984878472095	182.98666415034	74.6838107259439	61.5685235656975	85.9811591543662	56	33	2	18			145															
