variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M498.9308T1.24	metabolomics_liver_hilic_neg	MX2	hilic			NA												M499T1	498.930758268022	74.2143999827638			5	NA		-0.139968095163002	0.810090924084818	0	-0.944790214323582	0.000456861266256166	1	0.406612880413755		0
M475.1245T8.4	metabolomics_liver_hilic_neg	MX2	hilic			NA												M475T8	475.124494584124	503.972418349786		[M-H-CH3]- 491.156	15	NA		0.129882457600626	0.810090924084818	0	0.0218446048216876	0.976343179947169	0	0.743432849173169		0
M367.8825T16.67	metabolomics_liver_hilic_neg	MX2	hilic			NA												M368T17	367.882464232905	1000.32551341585	[568][M]2-		31	3	@M368.3842T16.67|-13Cdb|@M401.8712T16.67|-(H2S)	-0.0831234578991378	0.810090924084818	0	-0.0726126165739345	0.818435270412498	0	0.782718682544746		0
M282.0517T7.57	metabolomics_liver_hilic_neg	MX2	hilic			NA												M282T8	282.051694275534	454.262232686277	[404][M]-		3	NA		0.0784264845867639	0.810090924084818	0	-0.200160275804382	0.466045060738327	0	0.437249719318918		0
M253.131T2.95	metabolomics_liver_hilic_neg	MX2	hilic			NA												M253T3.1	253.130986186055	176.918598762026		[M-H-CH2]- 268.148	22	NA		0.702365060926855	0.810601311698201	0	-0.913021180577374	0.73210605700169	0	0.474348339641313		0
M256.05T7.44	metabolomics_liver_hilic_neg	MX2	hilic			NA												M256T7	256.049968255501	446.396787726058		[M+Cl]- 221.088	3	NA		-0.337139344108866	0.810601311698201	0	-0.302446781827346	0.813864641249391	0	0.588785469771197		0
M194.0494T2.18	metabolomics_liver_hilic_neg	MX2	hilic			NA												M194T2.1	194.049357067946	131.011546633139	[223][M+2]-		18	NA		0.240078010986446	0.810601311698201	0	-0.737142783124721	0.375267168448247	0	0.361883095656514		0
M200T1_Caprylolyglycine	metabolomics_liver_hilic_neg	MX2	hilic	Caprylolyglycine		2	a,b		Lipid metabolism	Fatty acids	Acylglycine	HMDB00832	CID84290	C10H19NO3	201.13649	SAVLIIGUQOSOEP-UHFFFAOYSA-N	InChI=1S/C10H19NO3/c1-2-3-4-5-6-7-9(12)11-8-10(13)14/h2-8H2,1H3,(H,11,12)(H,13,14)	M200T1	200.129396197099	87.4749268164928			11	NA		-0.146862895953603	0.810601311698201	0	-0.80841154452915	0.00647323417749012	1	0.465969467271987		0
M234.0621T7.34	metabolomics_liver_hilic_neg	MX2	hilic			NA												M234T7	234.062121619605	440.331145224331			3	NA		-0.136412829317656	0.810601311698201	0	0.234165819547414	0.641628908250378	0	0.153659248329075		0
M91.0285T4.22	metabolomics_liver_hilic_neg	MX2	hilic			NA												M91T4.3	91.0284996929431	253.279252805504		[M-H]- 92.0302	1	NA		0.132439586664262	0.810601311698201	0	-0.0790183565154585	0.871012907714395	0	0.603848989730559		0
M782.2061T9.05	metabolomics_liver_hilic_neg	MX2	hilic			NA												M782T9	782.206119568528	543.00962041027	[863][M+1]-		748	445	@M781.2026T9.05|+13C|@M783.2079T9.05|-13C|-15N|@M880.1824T9.07|-(H3PO4)	-0.110306758490584	0.810601311698201	0	-0.34859211830355	0.22057782114542	0	0.946104367853804		0
M126.992T10.08	metabolomics_liver_hilic_neg	MX2	hilic			NA												M127T10	126.991996282033	604.674603042797			1721	NA		-0.109406119225532	0.810601311698201	0	-0.399811537497369	0.126554610435886	0	0.310421396275349		0
M208.0617T2.31	metabolomics_liver_hilic_neg	MX2	hilic			NA												M208T2	208.061735025183	138.707071781818		[M+Cl]- 173.102	18	NA		-0.758248053376985	0.810730851001955	0	-1.50817962304011	0.529525757927091	0	0.363473242695165		0
M283.0887T6.22	metabolomics_liver_hilic_neg	MX2	hilic			NA												M283T6.1	283.088696771265	373.097225514604	[405][M+1]-		365	NA		0.675642201859072	0.810730851001955	0	-3.79228091651291	0.0897937152917267	0	0.551147499356167		0
M192.0337T4.92	metabolomics_liver_hilic_neg	MX2	hilic			NA												M192T5	192.033721055484	294.963039378393			12	NA		-0.296001720423249	0.810730851001955	0	-0.92284814886035	0.23489348262925	0	0.58033810257151		0
M803.2273T10.02	metabolomics_liver_hilic_neg	MX2	hilic			NA												M803T10	803.227256039883	601.212354162529			1677	NA		0.203259134920515	0.810730851001955	0	0.0580374950807716	0.957122019912726	0	0.0874616517418463		0
M533.4581T1.31	metabolomics_liver_hilic_neg	MX2	hilic			NA												M533T1	533.45808852494	78.4895639287461	[730][M]-	[M+Cl]- 498.488	5	369	@M534.4613T1.31|-13C|@M535.4737T1.3|-(H2)|@M560.4771T1.3|-(C2H3.)|@M581.4578T1.3|-(CH4S)	-0.158517899810889	0.810730851001955	0	-1.10939297858575	0.000299912711312119	1	0.625120180321483		0
M320.0994T8.29	metabolomics_liver_hilic_neg	MX2	hilic			NA												M320T8.2	320.099364486176	497.567734011941	[492][M+2]-		15	NA		0.118253080248511	0.810730851001955	0	0.227920463827974	0.545498663634913	0	0.613385875601516		0
M382.1009T8.47	metabolomics_liver_hilic_neg	MX2	hilic			NA												M382T8	382.100899113322	508.297475561795		[M-H]- 383.108	15	NA		0.118174221464479	0.810730851001955	0	0.316282009100146	0.350839064838808	0	0.467363102430181		0
M348.8878T16.67	metabolomics_liver_hilic_neg	MX2	hilic			NA												M349T17	348.887759930371	1000.43504806345	[535][M+1]-		31	3	@M314.9003T16.68|+(H2S)|@M347.8862T16.67|+13C|+15N|@M348.3878T16.67|+13Cdb	-0.0848179578161865	0.810730851001955	0	-0.109444482768474	0.724887580332077	0	0.685944211598388		0
M137.0105T6.23	metabolomics_liver_hilic_neg	MX2	hilic			NA												M137T6.2	137.010540273305	373.834888494846			7	NA		0.0576556409045601	0.810730851001955	0	0.04960370233837	0.822151270730656	0	0.323992645512469		0
M194.937T17.1	metabolomics_liver_hilic_neg	MX2	hilic			NA												M195T17	194.937028564261	1026.06310906529			28	121	@M232.8931T17.1|-K	0.0415734263483571	0.810730851001955	0	-0.0573404300365183	0.717283242402093	0	0.405376026531541		0
M734.0209T9.13	metabolomics_liver_hilic_neg	MX2	hilic			NA												M734T9	734.020932442156	547.947566870708	[848][M+1]-		559	329	@M636.0436T9.12|+(H3PO4)|@M733.0172T9.14|+13C	-0.0942619754767087	0.811486836183121	0	-0.145744899123709	0.659542021435391	0	0.873971454670879		0
M302.1436T2.27	metabolomics_liver_hilic_neg	MX2	hilic			NA												M302T2.1	302.143606361774	136.483090125944		[M+Cl]- 267.174 [M-H]- 303.151	18	NA		0.154276399268682	0.811793062561946	0	0.0760463669091287	0.907566514421118	0	0.345652089408191		0
M791.3216T9.19	metabolomics_liver_hilic_neg	MX2	hilic			NA												M791T9	791.321590959232	551.595680600863			560	NA		-0.099326436717373	0.811815715680562	0	0.163247862461089	0.665157573513668	0	0.159542964958947		0
M221.0123T4.16	metabolomics_liver_hilic_neg	MX2	hilic			NA												M221T4	221.012268505995	249.66081458683	[280][M]-	[2M-2H+K]- 92.0302	1	NA		0.131380692427008	0.813662126329481	0	-0.304906674952491	0.519942977222955	0	0.634466244143609		0
M259.1301T8.49	metabolomics_liver_hilic_neg	MX2	hilic			NA												M259T8.1	259.130126018859	509.154954325526			15	NA		-0.693157421214199	0.814386944971787	0	-1.5408897153718	0.47384060395596	0	0.087034874404088		0
M788.1709T9.79	metabolomics_liver_hilic_neg	MX2	hilic			NA												M788T10.1	788.170925989845	587.152579499531			2170	383	@M536.0857T9.83|+(C9H16O8)|@M787.1695T9.79|+13C|+15N|@M787.671T9.79|+13Cdb	0.205358201400561	0.814386944971787	0	-0.0897323087487631	0.907566514421118	0	0.594544220542737		0
M205.925T4.23	metabolomics_liver_hilic_neg	MX2	hilic			NA												M206T4	205.925013798474	253.605156783875			1	NA		-0.20452117106727	0.814386944971787	0	0.154369054761666	0.837884909510977	0	0.339272471404785		0
M89.4334T4.23	metabolomics_liver_hilic_neg	MX2	hilic			NA												M89T4.33	89.4334466925099	253.744417275045		[M-2H+K]- 52.4837	1	NA		0.186883057943366	0.814386944971787	0	-0.380540435907587	0.57811424518951	0	0.597622219031629		0
M578.1388T2.54	metabolomics_liver_hilic_neg	MX2	hilic			NA												M578T3	578.138764253153	152.534453814483			25	NA		-0.158713683761221	0.814386944971787	0	1.28619971681298	0.0173303372564306	1	0.209301551438156		0
M162.5334T9.82	metabolomics_liver_hilic_neg	MX2	hilic			NA												M163T10	162.533411055606	589.130320040339		[M-2H]2- 327.082	35	NA		-0.155652322312793	0.814386944971787	0	0.482517225438565	0.383581804184186	0	0.175285229119492		0
M431.2297T1.5	metabolomics_liver_hilic_neg	MX2	hilic			NA												M431T2	431.229731691994	90.1174153941008			11	NA		0.115941046420836	0.814386944971787	0	-1.02964689617746	0.0104091019766062	1	0.484841415736803		0
M522.1709T8.21	metabolomics_liver_hilic_neg	MX2	hilic			NA												M522T8	522.170886228696	492.641164065561			15	NA		-0.434910493664498	0.815041120598684	0	-1.19647266628285	0.338857267473825	0	0.296063324455645		0
M684.8316T9.19	metabolomics_liver_hilic_neg	MX2	hilic			NA												M685T9	684.831589396188	551.511322732834			6	2	@M586.8545T9.19|+(H3PO4)	-0.0533594688399006	0.815041120598684	0	0.122594074487992	0.530846504000455	0	0.238670086464034		0
M624.1452T8.47	metabolomics_liver_hilic_neg	MX2	hilic			NA												M624T8	624.145177660019	507.978478090164		[M-H+CF3COOH]- 491.156	15	NA		-0.133358135547507	0.815085749581909	0	-0.407432736780128	0.258644863227282	0	0.303521438801602		0
M260.0261T9.64	metabolomics_liver_hilic_neg	MX2	hilic			NA												M260T10.1	260.026096260171	578.507232822617	[356][M+1]-		17	NA		0.817357308520718	0.816129405895198	0	-2.70553161192787	0.356327443686586	0	0.665252823565262		0
M250.0684T5.18	metabolomics_liver_hilic_neg	MX2	hilic			NA												M250T5	250.068391315355	310.960354178881			9	NA		0.749426677025767	0.816129405895198	0	-0.338477212541285	0.907566514421118	0	0.46974867926744		0
M172.0615T4.39	metabolomics_liver_hilic_neg	MX2	hilic			NA												M172T4	172.061482601009	263.101408073879		[M+Cl+HCOOH]- 91.0879	1	NA		-0.180085416351247	0.816129405895198	0	0.261724888330811	0.713224032721555	0	0.556976405596842		0
M787.671T9.79	metabolomics_liver_hilic_neg	MX2	hilic			NA												M788T10	787.670969519156	587.212597935081			2169	383	@M535.5867T9.83|+(C9H16O8)|@M787.1695T9.79|+13Cdb|@M788.1709T9.79|-13Cdb	0.173194894204482	0.816129405895198	0	-0.116824893817382	0.857038269256548	0	0.630091625028281		0
M329.7323T9.02	metabolomics_liver_hilic_neg	MX2	hilic			NA												M330T9	329.732347319141	541.345573409722		[M-3H]3- 992.217	10	NA		0.116910321131488	0.816129405895198	0	0.0312189957551645	0.961445905558057	0	0.563233113483462		0
M220.8874T17.4	metabolomics_liver_hilic_neg	MX2	hilic			NA												M221T17.1	220.88743920388	1044.11476096581			47	NA		-0.0439383290927324	0.816129405895198	0	-0.137959165952847	0.246487232178074	0	0.513457685085301		0
M203.0676T8.97	metabolomics_liver_hilic_neg	MX2	hilic			NA												M203T9.1	203.067551021215	538.029939340625		[M-H-C6H10O5]- 366.132	10	NA		-0.848679529694113	0.816275326413336	0	-3.42909145168674	0.0938476877587932	0	0.163611677008975		0
M103.0149T3.96	metabolomics_liver_hilic_neg	MX2	hilic			NA												M103T4	103.014894508263	237.718841455996			1	NA		-0.0635385057562203	0.816676208038717	0	-0.0850104672331256	0.723040000571366	0	0.532825523102142		0
M579.8239T16.67	metabolomics_liver_hilic_neg	MX2	hilic			NA												M580T17	579.823863366639	1000.42913395038		[M-H-COCH2]- 622.827	31	NA		-0.102063981464013	0.816859776684903	0	-0.185081749191417	0.590698674387202	0	0.882519308015838		0
M350.0456T2.55	metabolomics_liver_hilic_neg	MX2	hilic			NA												M350T3	350.045625533361	152.759256571821			1844	NA		0.242701945755545	0.817121054691468	0	1.45240479140995	0.00369471090135565	1	0.360490934792736		0
M198.0178T6.67	metabolomics_liver_hilic_neg	MX2	hilic			NA												M198T7	198.017814818146	400.407108459685			7	NA		0.219149189702804	0.817121054691468	0	-0.424906211071567	0.60966251139912	0	0.352409900580871		0
M302.1438T1.53	metabolomics_liver_hilic_neg	MX2	hilic			NA												M302T2	302.143756547976	91.632164945192			11	NA		0.159509386831509	0.817121054691468	0	0.178332053086088	0.771491933378951	0	0.313130367827529		0
M86.283T4.23	metabolomics_liver_hilic_neg	MX2	hilic			NA												M86T4.26	86.2830464110641	253.576001599089			1	NA		0.139142981541806	0.817121054691468	0	-0.355546341307875	0.487346088003411	0	0.289295594363941		0
M317.907T16.67	metabolomics_liver_hilic_neg	MX2	hilic			NA												M318T17	317.906993527416	1000.38583534534		[M-H]- 318.916	31	NA		-0.0842625993937016	0.817121054691468	0	-0.0871298637735478	0.793213050772533	0	0.714900477650459		0
M393.1539T2.37	metabolomics_liver_hilic_neg	MX2	hilic			NA												M393T2.1	393.153880378729	142.473731410802			1811	NA		-1.12154154220545	0.81718487022165	0	-4.6865370983963	0.0805996147970381	0	0.123303217065626		0
M266.787T9.83	metabolomics_liver_hilic_neg	MX2	hilic			NA												M267T10	266.787012878057	589.955675626801			2154	185	@M267.2898T9.83|-13Cdb	0.197348731267713	0.81718487022165	0	0.0204465149023143	0.989442889467052	0	0.744439628284855		0
M365.019T9.75	metabolomics_liver_hilic_neg	MX2	hilic			NA												M365T10	365.018983029205	584.882405404547			17	NA		-0.194103464494754	0.81718487022165	0	0.0222238683055007	0.974569316362768	0	0.511462558677617		0
M663.2002T10.35	metabolomics_liver_hilic_neg	MX2	hilic			NA												M663T10	663.200161729908	621.040534495608	[820][M]-		26	441	@M664.2051T10.39|-13C	-0.0747458006045569	0.81718487022165	0	-0.0836015647402313	0.771850534430591	0	0.958556740430464		0
M586.8545T9.19	metabolomics_liver_hilic_neg	MX2	hilic			NA												M587T9	586.854532374553	551.462759079834		[3M-H]- 195.955	6	2	@M488.8779T9.19|+(H3PO4)|@M684.8316T9.19|-(H3PO4)	-0.0493626207119746	0.81718487022165	0	0.0547302958278593	0.780180221624804	0	0.314318264186932		0
M159.9655T17.09	metabolomics_liver_hilic_neg	MX2	hilic			NA												M160T17	159.965522073481	1025.57981579935			28	29	@M115.9757T17.09|+(CO2)|@M161.9635T17.09|-34S|-41K|-37Cl|@M197.9214T17.09|-K	0.0317072554381639	0.81718487022165	0	-0.0717944103207522	0.545460525319155	0	0.36078572593776		0
M200.9421T17.53	metabolomics_liver_hilic_neg	MX2	hilic			NA												M201T18	200.94206967652	1051.71163116168			2459	NA		-0.0358322078585118	0.818624312171262	0	-0.00799817825478755	0.966668342763389	0	0.346007562603948		0
M297.0834T8.49	metabolomics_liver_hilic_neg	MX2	hilic			NA												M297T8	297.083363213132	509.401770906907		[M+Cl]- 262.115	15	NA		-0.14703625035127	0.820099665332091	0	0.27874326568528	0.626968737579241	0	0.287589679565219		0
M407.2211T1.42	metabolomics_liver_hilic_neg	MX2	hilic			NA												M407T1	407.221080741092	85.1328016045611			1942	NA		-1.08329820731674	0.820411971801802	0	-3.67033166589994	0.203267963622897	0	0.208376597788775		0
M235.1091T1.58	metabolomics_liver_hilic_neg	MX2	hilic			NA												M235T2	235.109142328975	94.8470386046384			2438	NA		-0.395994010415338	0.820411971801802	0	-0.722782116683353	0.597365539785513	0	0.567522732188474		0
M338.1037T7.61	metabolomics_liver_hilic_neg	MX2	hilic			NA												M338T8.2	338.103670195114	456.362680510161	[521][M+1]-		3	NA		-0.129796491876528	0.820411971801802	0	-0.49218670066281	0.131518177003012	0	0.325954527875719		0
M457.2372T1.41	metabolomics_liver_hilic_neg	MX2	hilic			NA												M457T1.2	457.237241653773	84.5118474980423			1941	NA		-0.0564903955031433	0.820411971801802	0	0.675762132435473	0.00211430968488921	1	0.262221096930214		0
M184.0379T8.67	metabolomics_liver_hilic_neg	MX2	hilic			NA												M184T9.1	184.037880988943	520.134323207215			1289	NA		-0.179979500090603	0.82070976055711	0	1.40101975480832	0.0281453720570513	1	0.0315940867068248		0
M220.0651T2.18	metabolomics_liver_hilic_neg	MX2	hilic			NA												M220T2.1	220.065113237838	130.607492079409	[277][M]-	[M-H-C2H4]- 249.092	18	NA		0.148666089767847	0.823464697335559	0	-0.0165511527458335	0.975230439085355	0	0.537763800420655		0
M294.8262T17.11	metabolomics_liver_hilic_neg	MX2	hilic			NA												M295T17	294.826170851958	1026.36987155682		[M-2H+K]- 257.878	28	29	@M256.8704T17.1|+K|@M292.8282T17.1|+34S|+41K|+37Cl|@M338.816T17.11|-(CO2)|@M340.8141T17.11|-(CH2S)	0.0283730806369427	0.825933255449094	0	-0.0627955385117751	0.566211233015455	0	0.423166413821934		0
M313.0448T8.95	metabolomics_liver_hilic_neg	MX2	hilic			NA												M313T9	313.044843232873	537.216010598325		[M-3H]3- 942.176	748	NA		-1.50537779583087	0.825996187999747	0	0.382893871448402	0.953215275465431	0	0.30034921719988		0
M271T2_Naringenin..S..naringenin	metabolomics_liver_hilic_neg	MX2	hilic	Naringenin;(S)-naringenin	CHEBI:17846	2	a,b	C00509	Biosynthesis of other secondary metabolites	Others	Others	HMDB02670	CID439246	C15H12O5	272.06847	FTVWIRXFELQLPI-ZDUSSCGKSA-N	InChI=1S/C15H12O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-6,13,16-18H,7H2/t13-/m0/s1	M271T2	271.06158255778	106.003873328657		[M+Cl]- 236.093	37	NA		0.824014435709396	0.825996187999747	0	-2.16440908419573	0.492763746139307	0	0.381940193527131		0
M177.0921T1.46	metabolomics_liver_hilic_neg	MX2	hilic			NA												M177T1.1	177.092110076934	87.8321677880745			11	NA		0.800895287320063	0.825996187999747	0	-2.06362602138512	0.51312190486892	0	0.660755166067728		0
M274.0936T2.89	metabolomics_liver_hilic_neg	MX2	hilic			NA												M274T3	274.093573771589	173.248345468683			1665	NA		-0.73443185231107	0.825996187999747	0	-17.5713603066524	1.39095684230059e-37	1	0.159389720470156		0
M711.111T6.83	metabolomics_liver_hilic_neg	MX2	hilic			NA												M711T7	711.110953709369	409.621389878661			20	NA		-0.427094972721003	0.825996187999747	0	-0.0814673104398445	0.975230439085355	0	0.341682745170643		0
M610.1773T8.45	metabolomics_liver_hilic_neg	MX2	hilic			NA												M610T8	610.177309719273	506.717418548816			15	NA		-0.302802272572663	0.825996187999747	0	-0.269507792663216	0.826563874633284	0	0.262543974479439		0
M122.0332T1.93	metabolomics_liver_hilic_neg	MX2	hilic			NA												M122T2	122.033214733056	115.683124885575	[75][M+1]-		2351	NA		0.266292546619136	0.825996187999747	0	0.558414609086881	0.53453441822897	0	0.202561713181431		0
M245.0782T8.3	metabolomics_liver_hilic_neg	MX2	hilic			NA												M245T8.1	245.078182349878	498.169157155067		[M-H-CH4]- 262.115	15	NA		-0.230441396612719	0.825996187999747	0	-1.93455583795093	3.29865538063364e-05	1	0.500677933476176		0
M186.0773T2.53	metabolomics_liver_hilic_neg	MX2	hilic			NA												M186T3.1	186.077317672349	152.070918144135			25	NA		0.223241384642277	0.825996187999747	0	-0.840579776903622	0.316611100376483	0	0.255555576824652		0
M500.2975T1.43	metabolomics_liver_hilic_neg	MX2	hilic			NA												M500T1.1	500.297527437468	85.5476495776621	[704][M+2]-		29	358	@M498T1.1_Taurodeoxycholic.acid.Ta.|+18O|+13C2|@M499.2938T1.41|+13C|@M517.2968T1.49|-(OH.)	-0.1894699778017	0.825996187999747	0	1.26611787855393	0.060186462027298	0	0.331097801748072		0
M357.0551T9.83	metabolomics_liver_hilic_neg	MX2	hilic			NA												M357T10.1	357.05508481081	589.692026002607			2159	NA		0.17725790650605	0.825996187999747	0	0.00717978966905974	0.999560884385725	0	0.616173102266281		0
M186.0409T2.79	metabolomics_liver_hilic_neg	MX2	hilic			NA												M186T3	186.040928229496	167.319209737943		[M-2H+Na]- 165.078	22	NA		-0.171926507492437	0.825996187999747	0	-0.403971439081435	0.477148522730489	0	0.450534844195842		0
M216.0879T6.69	metabolomics_liver_hilic_neg	MX2	hilic			NA												M216T7.1	216.087878291692	401.238978706235			7	NA		-0.162669738949685	0.825996187999747	0	1.06202320377333	0.0716176912843881	0	0.325989607987103		0
M356.3878T9.83	metabolomics_liver_hilic_neg	MX2	hilic			NA												M356T10	356.387797029212	589.516282822431		[2M-3H]3- 536.092	35	NA		0.161748685482046	0.825996187999747	0	0.00639029437892091	0.999560884385725	0	0.647986751581375		0
M173.0037T6.7	metabolomics_liver_hilic_neg	MX2	hilic			NA												M173T7.1	173.003657025493	401.849691440404			7	NA		-0.150037157078847	0.825996187999747	0	-0.330693841595238	0.514383151421492	0	0.68876519830743		0
M591.9774T9.18	metabolomics_liver_hilic_neg	MX2	hilic			NA												M592T9	591.977356835024	550.660248634756			6	219	@M494.0007T9.17|+(H3PO4)|@M689.9545T9.18|-(H3PO4)	-0.144923146043855	0.825996187999747	0	0.705508742672777	0.183530140297095	0	0.28669392633207		0
M87.9946T4.22	metabolomics_liver_hilic_neg	MX2	hilic			NA												M88T4.32	87.9946397136014	253.143430283858			1	NA		0.144637130047318	0.825996187999747	0	-0.443581907346744	0.429679904946122	0	0.293834763649349		0
M346.1076T7.22	metabolomics_liver_hilic_neg	MX2	hilic			NA												M346T7	346.107593739572	433.159229958003	[532][M+1]-		3	NA		-0.14458694797931	0.825996187999747	0	0.270927881382832	0.641408473902743	0	0.276071400776543		0
M487.1312T8.93	metabolomics_liver_hilic_neg	MX2	hilic			NA												M487T9.1	487.131178832285	535.641437800466		[M-H-COCH2]- 530.131	10	NA		0.138489673299899	0.825996187999747	0	-0.304040310683252	0.573165241568466	0	0.0506001135810586		0
M376.1018T8.46	metabolomics_liver_hilic_neg	MX2	hilic			NA												M376T8	376.101813731966	507.422971237675		[M+Cl+NH3]- 324.112	15	NA		0.134174445854299	0.825996187999747	0	-0.416433867196627	0.415298027158605	0	0.207888828165267		0
M420.1366T7.87	metabolomics_liver_hilic_neg	MX2	hilic			NA												M420T8	420.136600372433	472.438172508925		[M+Cl]- 385.164 [M-H]- 421.138	2	NA		0.13341618571711	0.825996187999747	0	-0.697279452366274	0.146196110274651	0	0.48384957383398		0
M86.6288T4.24	metabolomics_liver_hilic_neg	MX2	hilic			NA												M87T4.7	86.628811665346	254.266180042917			1	NA		0.125838263640617	0.825996187999747	0	-0.107741618502136	0.831974240602648	0	0.607461965695996		0
M386.034T10.72	metabolomics_liver_hilic_neg	MX2	hilic			NA												M386T11	386.034033618153	643.371665587095	[595][M]-		2086	298	@M387.0378T10.72|-13C|@M388.0299T10.72|-34S|-41K|-37Cl|@M389.0336T10.72|-13C-37Cl|-13C-34S|@M430.0241T10.72|-(CO2)	-0.113168014040845	0.825996187999747	0	-0.0909714166362434	0.843152771439004	0	0.272218874462812		0
M90.0277T4.22	metabolomics_liver_hilic_neg	MX2	hilic			NA												M90T4.17	90.0276530805459	253.391358168698	[13][M+1]-		1	9	@M180.0594T4.25|-(C3H6O3)	0.112088676084696	0.825996187999747	0	-0.156674608006302	0.736342438973776	0	0.602859830883011		0
M662.3319T1.35	metabolomics_liver_hilic_neg	MX2	hilic			NA												M662T1	662.331867416773	81.1749126380565		[M+Cl]- 627.367	5	NA		0.0882437977730319	0.825996187999747	0	-0.795545404082915	0.016408648064634	1	0.193983001722336		0
M97.974T9.19	metabolomics_liver_hilic_neg	MX2	hilic			NA												M98T9	97.9739986496276	551.126322857397		[M-H+Cl]2- 161.987	6	NA		0.0798823900070218	0.825996187999747	0	-0.157729985666464	0.622803093658041	0	0.637120113197504		0
M517.1635T8.63	metabolomics_liver_hilic_neg	MX2	hilic			NA												M517T9.1	517.163549613152	517.97263302865			1306	NA		0.0754976191938912	0.825996187999747	0	-0.212962073916836	0.466045060738327	0	0.0617391619633621		0
M87.0201T2.7	metabolomics_liver_hilic_neg	MX2	hilic			NA												M87T3.1	87.02007411381	162.254241017464		[M-H-C4H8]- 144.082	22	NA		-0.0701684621213623	0.825996187999747	0	-0.207555679056032	0.324938483436088	0	0.240572972612837		0
M713.1998T9.81	metabolomics_liver_hilic_neg	MX2	hilic			NA												M713T10	713.199845894419	588.414884621513			35	NA		0.0664702268289812	0.825996187999747	0	0.0221346821303996	0.952990268749349	0	0.410562778787718		0
M330.0848T5.8	metabolomics_liver_hilic_neg	MX2	hilic			NA												M330T6	330.084768356606	347.869912203793			4	NA		-0.0436111238429788	0.825996187999747	0	0.127455444278283	0.455713891457181	0	0.675254400489041		0
M392.9052T9.19	metabolomics_liver_hilic_neg	MX2	hilic			NA												M393T9	392.905154610542	551.352758118147			6	2	@M390.9009T9.19|+18O|+13C2	-0.0430958610799088	0.825996187999747	0	0.00323808988647301	0.982970411864345	0	0.465498005291665		0
M786.2244T11.15	metabolomics_liver_hilic_neg	MX2	hilic			NA												M786T11	786.224400076588	669.243663078435	[865][M]2-		2027	470	@M786.7262T11.15|-13Cdb	-0.04000747548276	0.825996187999747	0	0.00760610900518444	0.961721483362552	0	0.943927867850045		0
M105.5129T9.4	metabolomics_liver_hilic_neg	MX2	hilic			NA												M106T9	105.512940982878	564.044302486819			1467	NA		-0.715126375921148	0.826042267607059	0	0.931734075685227	0.758756443001305	0	0.34368693071801		0
M666.2065T6.17	metabolomics_liver_hilic_neg	MX2	hilic			NA												M666T6	666.206495374403	370.350736143701			317	NA		0.62139980281413	0.826042267607059	0	-2.15650986269038	0.374548260626574	0	0.540840198507761		0
M209.0336T6.32	metabolomics_liver_hilic_neg	MX2	hilic			NA												M209T6.1	209.033560120404	379.429776459008			7	90	@M174.0602T6.29|+Cl	0.548405893988571	0.826042267607059	0	-1.10026088900101	0.622803093658041	0	0.344520605886666		0
M292.5447T6.82	metabolomics_liver_hilic_neg	MX2	hilic			NA												M293T7	292.544696406236	409.345299313047	[425][M]2-	[M-H+Cl]2- 551.127 [M-2H]2- 587.104	20	NA		-0.312953798532657	0.826042267607059	0	0.0715923486989745	0.957951011490913	0	0.354076583163767		0
M159.1139T9.58	metabolomics_liver_hilic_neg	MX2	hilic			NA												M159T10.1	159.113946582907	574.995264230642		[M-2H+Na]- 138.129	17	NA		0.279432096382992	0.826042267607059	0	1.93165410240173	0.000979642249424455	1	0.648112714764725		0
M351.0701T8.77	metabolomics_liver_hilic_neg	MX2	hilic			NA												M351T9	351.07005087925	526.206496292567			1299	NA		0.232915718103524	0.826042267607059	0	-0.0787926323183665	0.938137215304932	0	0.683937771702262		0
M219.1241T1.55	metabolomics_liver_hilic_neg	MX2	hilic			NA												M219T2	219.124080176252	93.0025441178102			2437	NA		0.177243063645625	0.826042267607059	0	-0.0459223320097841	0.953439752730914	0	0.17746314716246		0
M355.2645T1.27	metabolomics_liver_hilic_neg	MX2	hilic			NA												M355T1.1	355.264546464728	76.209313990287		[M-H-H20]- 374.275	5	275	@M356.2678T1.24|-13C|@M357.2804T1.27|-(H2)	-0.13234660995991	0.826042267607059	0	-0.167122227781306	0.758655380899534	0	0.574146035002295		0
M257.0882T6.47	metabolomics_liver_hilic_neg	MX2	hilic			NA												M257T6.1	257.088211611725	388.45359537258			7	NA		-0.100270850002055	0.826042267607059	0	0.0819804604880261	0.839929454824012	0	0.211457356867887		0
