dataMatrix	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M147.0446T1.19_2	14.7098616627531	14.7921411758957	14.5424087704858	14.8025427317765	14.5100475471003	14.614309541071	14.4799056124023	14.3544201036332	14.8644934542204	14.4650748739959	14.6811687460124	14.4171248706831	14.5781150045199	14.5202813504074	14.4824895867995	14.7733028685236	15.0735437124146	14.6304146080884	14.5407024352859	14.6583823789473	14.7009674012836	15.1713662785384	15.0383827609897	14.3889126789799	15.3675160384546	15.0683908170854	14.9543748837477	15.3521012991905
M210.0608T1.19	16.4019742971528	15.8671946538133	16.6682409598451	16.021403172117	15.9394503156455	16.2426213700533	16.8482050161757	16.3031178489451	16.9365327223191	16.0343504688648	16.4472410854051	16.6305510688809	16.2906591150442	16.2066096618493	16.8609280699396	16.9429371595154	16.9568117241502	16.8518156014909	16.7169685969579	16.8500666603017	16.9442940247018	16.3703289425747	17.2197249033478	16.3390999305454	16.6112409499264	16.8986199082357	17.0325898957902	17.1744663127285
M858.6229T10.19_2	12.2856712692591	12.0501529967932	12.3461666702152	12.8341259551773	12.5564023813842	12.3630817264223	12.7992531227792	13.2461722530317	13.0489188864103	12.6802040467562	12.0712744783824	12.3375508268602	12.60274809408	12.1496145315614	12.8192989982753	12.6184632346544	13.4656418557135	13.1923139489951	12.7793197013966	12.4028086240771	13.111670417162	13.5975347593	12.9660408627676	13.1086361978044	12.9312663215344	13.0535959817819	13.2667442097156	13.0903349140314
M803.6471T10.14_1	11.8034271369952	11.8216869748387	12.0286101213596	11.963461582893	11.4612880242057	11.5335373919556	11.5241391146011	11.0164741792608	11.1365495001985	12.4160066326451	11.6704827719276	11.9934586236619	11.6753009470778	11.3700860677161	10.9474365967624	12.2574960530847	12.0534084806199	11.7591025902565	11.7825804133309	12.5140779035454	12.584967799205	12.1909682662105	11.6839294140305	12.5526756109934	12.4805621344015	12.0083455568793	12.5231734761886	11.7535955406428
M707.3644T9.44	9.32937057216877	8.2142939898122	11.0978180630622	10.1022467402205	9.25736501778647	9.38940344570844	9.49926516306986	9.99199874716082	9.33644074019924	10.4354384811706	9.39899702707984	9.11726516045034	8.97503618542998	9.71036450904368	10.7320673814506	9.77153347818548	11.0608383101072	9.56267618525159	11.625085366627	10.9629792520022	11.6614761519925	10.4753654234366	9.74528081642358	10.5763776294302	11.8174440774754	9.97446004329586	10.1839856721766	11.5535440530611
M275.1251T14.24	10.4567059355964	10.3144473366144	10.3863444185684	10.4700913563491	10.131287745203	10.3736214032705	10.5791631320142	10.1735560180197	10.2373895825552	11.1155363364776	11.1856827187167	10.622552070246	9.7389383567765	10.6977048554347	11.4992861980142	10.4235608300387	10.7212715288307	11.3255041616434	11.3811298802869	11.749442000627	11.0782025834072	10.7012848800961	10.4505227527	11.4484663256219	11.2210787306343	10.6364781763333	11.2334109220098	10.9799840435676
M757.9016T9.87_2	12.1592409058829	12.4731595941318	12.1646441428144	12.2756084666682	12.2350947449312	12.102308051423	11.7255423504932	11.6498209740746	12.2611287016658	11.5218046862128	12.0777620551852	12.0332697352025	11.863048347427	12.155912190113	11.9774539744514	12.4574924655176	12.5116060723253	12.3614105667581	12.2871157289652	11.9753111047116	12.0632824057491	12.5470959696926	12.4506196558869	12.0860774483583	12.1459705949873	12.2468242583716	12.5904032230431	12.4062053782107
M683.0941T9.88_2	10.9842781100282	11.063321389292	11.3572868979463	10.3650720327966	11.1253327602762	11.0964912294617	12.1060244075533	13.218549893956	12.9183782877218	12.4342103249953	12.6356787082089	12.6062247149626	10.6707268188128	9.98091381987821	12.3480483775078	10.8892606777532	10.4874954785477	12.5410964893005	12.2975807379528	12.2447053624994	11.8525040754904	9.60577867953487	10.9748263060283	11.7678054065087	11.7349118490302	9.7135331021256	11.3274114344308	9.16178405814077
M326.6302T8.83_1	11.8374420926476	12.4438318276551	11.7388737471128	13.7088105063972	11.7106115309294	11.1537705949268	9.87340434653983	11.2523920838919	11.1891482469505	12.157292898583	11.8277816056247	12.2184179365196	11.3355770015572	11.5985408190501	11.7949353337262	12.4564278808904	12.6722863852107	12.233114009968	12.9652813586459	12.420550021063	13.1682703978155	13.305227441277	12.0391642597542	11.6072604658384	14.7782955026077	11.7599010822426	13.7274414381285	14.0854371269786
M564.8009T9.77_2	9.63288212737877	9.37796986835345	11.7926123491531	10.2106116419347	10.3676280921961	10.3799410972485	10.5727676067485	10.7235170686413	9.71815537747172	11.6854149882264	10.625365707308	9.94930068403468	9.7310298305617	10.4969953646864	11.565047045529	10.210648982414	12.4228137353246	10.3056786807518	12.9400539426753	12.0209736607423	12.1297476906579	11.2997297778929	10.8439283717192	10.5198041934341	12.8793379936482	11.4694530039122	11.2371595695663	12.106593491754
M803.2346T10.29_3	11.9007322205364	12.2286297069221	12.4680011024234	12.8527836817616	12.4168439282828	11.8180097232859	11.9852276721902	12.4213182325253	11.9948058103731	12.8261998048927	12.7026678217611	12.9557211335793	12.2284494967509	11.9805559177535	11.7611573531374	12.6212072396739	12.7844803030036	12.9160003886081	12.4586343782402	12.6806323579999	12.8668348356526	12.8798702526198	12.2475632523875	12.8917926524896	13.271781064547	12.6647089664299	13.1324320529544	12.5545731733621
M139.0027T1.19_2	13.8171330420763	13.6851003075224	14.2737051687289	13.7414011210226	13.9173907562878	13.4155761038286	14.4431115211964	13.9550887512696	14.4934752641545	13.6666351547895	14.0202904467511	14.1733480051989	14.1101497912391	13.7365842586919	14.5181451042342	14.5124615959101	14.4441674576365	14.4886947354302	13.8658801650523	14.215889151877	14.3333259244201	14.214006322327	14.8301727839924	14.2091242916583	14.4457556475882	14.6798367320544	14.3658300502298	14.9041708999949
M149.0808T0.87_2	12.2127527995659	12.6870043738095	12.5297061777471	12.5857956307801	12.2919774005124	12.5041554729821	12.181128569783	12.3416086722183	12.2824469393195	12.072396539932	12.1876781446445	12.2775904731532	12.4453914784469	12.0513606591296	12.4198164070974	12.9835639380806	13.2076335969441	12.5884906056803	12.3531628962329	12.6892010948667	11.9858472822243	12.6908802596459	12.933737489112	12.3128088679248	12.4327260129739	12.437284108239	12.56432540959	12.9616193401533
M475.2909T9.55_2	12.9144005950335	13.1089961168505	12.9166017084096	13.0174076134644	13.0810122061723	13.132710431035	13.2563832074489	13.6291745509137	13.1179681309206	13.2371024138805	13.5552981188765	13.699844280101	13.1839655750088	12.9068908202585	13.4217418334172	12.7310398982763	12.7580573256424	13.7121883439646	13.1841229952527	13.1890922822058	13.0729314436224	12.7750505159082	12.9198670352656	12.6876199293994	12.7593984264545	12.7974675208863	12.763299276157	12.6738120744669
M291.9513T1.55	13.9263556971491	14.0213192824677	14.4502824768978	13.8801973479918	14.1712021512289	14.193112558808	13.8637093548593	13.8990945790353	14.0176657842467	13.7139428397136	13.941059550974	14.2217681979869	14.2210040810161	14.0959741745929	14.476722260751	14.5273657093939	14.560317341744	14.373227958088	14.0267796259155	14.3949623347053	14.4544980529911	14.4603191354168	14.4936813103918	13.869949890484	14.2902347349824	14.4779195266487	14.0098821594519	14.577031892155
M618.4893T9.65_6	13.7344072859424	13.4931887921574	13.871823406003	13.6384483338888	13.9029358846653	13.2723163904418	14.9016777121705	15.3247436665966	15.1040364757852	14.7070114377665	14.9659185839934	14.6006945828389	13.5667289750141	13.4124107141016	15.2307003153178	13.3674962895569	13.1381520248485	14.9587921757945	14.7995456217913	14.9847999856728	14.9851644686104	12.7015045968553	13.1916883470995	14.8297597512522	14.7711124230859	12.8117408879546	14.8196780133131	12.6004149069946
M361.1673T18	15.8672901846206	15.7798628035931	15.8495077171549	15.5314494807203	15.7150745590571	15.9179981639982	15.4875846274939	15.5271395566561	15.6207415130774	15.7949979676448	15.7268988903999	15.6531546329363	15.7134951631286	15.7325501625087	15.6490040670713	15.6314394789597	15.5080948656646	15.6498562020144	15.5890142446483	15.5599093358522	15.4130098574367	15.4687331457181	15.680418283864	15.2027978674969	15.2497215036624	15.5678194847152	15.1577521922184	15.5627321841919
M298.1221T12.92	11.276045862949	10.8176341349453	11.0163861073914	9.26351087362068	9.7844658153902	10.0442328270387	9.31305567324148	8.79443491340921	9.87300805775262	11.3799912561822	10.9932085468746	9.25501087139596	10.8907887250038	11.5513882443605	10.321257310552	11.4505030856445	11.8235475820988	9.47130156084984	10.9662490416142	10.7480331636674	11.4323249433919	10.8840487828577	11.7588308481076	11.2656945821158	11.2102653811752	11.5618094717766	10.8178886459713	12.2486421556314
M319.9831T1.2	9.74100657591716	10.4265335436513	10.5513734218198	9.76136738877418	10.0480354571183	10.3785668707907	10.7572638729096	10.8229285076878	10.3193088586552	10.7002759910473	10.6073291576695	11.7235255781668	10.85998125267	10.5301523919344	10.9099495042851	10.9943965693235	11.1999841310697	11.0769997557374	11.4672923379436	11.688736152151	10.7946896495582	10.3170302577637	11.2082067183911	11.2826916558382	11.2099600034055	10.3161649672461	11.4654608407446	11.0305141587164
M778.3708T8.44_2	12.339602097094	12.9045497946181	12.7564153010588	12.4909511217799	12.6412490882991	12.68149765363	13.5480345309134	12.9156530216743	13.1260608659224	12.7353495716743	12.4240339573348	13.0609807917673	12.3110175600058	12.9109996925601	13.0427809848757	12.0156847551111	12.2577516432588	13.5084269834836	12.2125579064239	12.821910981798	12.5923940734974	12.3216025252445	12.2965482064422	11.5884219332844	12.5264347624414	11.793742631328	11.9265162582799	12.1803573157727
M335.9776T1.39	13.3601064448323	13.7107886664136	14.0178257839557	13.5868993931895	13.7421530395443	13.5455538060969	13.6577398648713	13.6867264240496	13.5599168640454	13.3958635332509	13.4616487440221	13.7196652520631	13.9085743246364	13.6657556719527	14.0686795902366	14.1970389631834	14.3142525025145	14.3306529266734	13.6927516079375	14.0197308568486	14.282072347373	13.8290992310214	14.0341373328077	13.4021867317993	13.8032184509463	14.1248363210187	13.7501647653205	14.1248832927164
M559.247T1.16	13.1358553378575	13.553476076881	13.2556921161194	14.0273108907625	13.6589164869873	13.5219424742974	13.3885896198264	13.5799968251321	13.545645560769	13.9273513018465	13.6009709841498	14.3243849872797	13.5058130667334	13.1765447491696	13.8226490493031	13.8856155763435	14.1873815292492	14.1844999454397	14.7270210672201	14.1276597724378	14.2893226660422	13.4524645992548	13.7016007008693	13.558401287447	14.5550566626563	13.6273862198813	14.2530640014115	13.8903511014424
M609.8108T9.48_2	9.24499972932914	9.08353776417754	11.8957043910313	10.2132338413458	10.3000870359766	9.96680517652498	11.1107785261045	10.2125028248245	9.21232675524464	11.402220137066	9.83230920762936	10.3796108452767	10.0690962076846	9.95258704568231	10.6411868334199	10.0210465311084	12.1670822205326	10.0128381940093	12.1855328032173	11.6403029035718	11.8769314973627	10.8943938767354	11.178572059596	10.9516857186436	12.2483701985236	11.282651956588	10.21551692325	11.8444867823967
M369.1299T1.21	10.6184313448897	11.8038511604938	11.3243707835304	10.8822945094692	12.267580437482	12.865208961698	11.6456621963552	10.2610392369148	12.5532469742038	12.2437722418639	12.43970798499	10.6020501370688	13.764905708553	12.9013824588338	12.5878380222062	13.575333402448	13.6837284936792	13.1267398559971	12.3108460408099	13.3859617627909	13.4994618608469	12.2472213680919	14.178718420822	12.0193959686114	12.5936830623849	13.8474849595701	11.501421180363	13.0959228640657
M328.5103T6.93	10.4421772275788	9.12855266436593	10.9509434853056	9.96069264901096	10.1788020997307	9.41364711620956	10.3045302911969	10.1633905573628	8.98406241055629	10.943817493976	10.5920737482232	10.2540645070423	9.83729759318265	10.5333103331552	11.1637056820204	10.2188941170663	11.904872925424	9.97015101746504	12.1521729717475	11.3990676631993	11.3728039497277	10.8100294740013	10.843494776022	10.1980313043885	12.3315625594764	10.8534679332211	10.3589761584056	12.3111529096138
M519.2914T12.86	9.84225160560828	10.8402945883222	10.3367923124962	10.2392124240604	10.343422000955	10.0820279922644	9.12585991435348	10.6356952575906	10.8835367229248	11.2235172847338	11.4295890453976	9.7937410006502	10.5220294153432	10.9677102249558	11.4108249985744	10.7664843819433	11.4186127392374	10.2905397887634	11.6480581327662	11.1246195238087	11.0537097515477	12.3509608485875	11.9969616860187	11.8955665966784	11.6351466991603	11.4413668601603	11.0358142953162	10.4051991768822
M584.3712T14.53	12.3845349912471	12.1574487642753	11.9490653597483	10.9209201089409	12.6332688018798	12.3574229183759	12.1840587981511	12.2769034099008	11.755180915789	11.9801175074224	12.2254306904214	11.9343654926123	12.6456804389758	11.8396484848938	12.3358829833394	12.12531157869	11.4757094508671	11.6168832491836	11.8892402853972	11.7238595160337	12.111794681024	10.7571046955635	11.8829226510393	11.8452626862627	10.1082379427757	11.4107840558304	10.8239710385381	11.0391198589802
