variableMetadata	set	gene	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M603.9997T5.46	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M604T5	603.999703203709	327.511768666724		[M+H-CH3]+ 618.006	16	NA		-3.19070584700433	1.84182478563296e-05	1	0.406155585280132	0.868959088591801	0	2.06704636671907		0
M303.8612T4.35	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M304T4.1	303.861183202023	260.728656743085			1848	NA		1.38984667477356	1.85596431465018e-05	1	-0.00271254826595779	0.836262550933145	0	2.1602041590505		0
M442.2518T4.37	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M442T4.2	442.251764552033	262.222242289358			2061	NA		-1.35042419331704	1.85596431465018e-05	1	0.363780794196286	0.452100283170131	0	2.01372643036416		0
M401.2531T4.05	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M401T4.1	401.253139202531	242.951236104336	[776][M]+		2013	463	@M402.2566T4.05|-13C	1.06698835732991	1.85596431465018e-05	1	0.0367500686598792	0.731651662099079	0	2.15057785046648		0
M316.152T2.62	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M316T3.1	316.152003491646	157.323919736308	[537][M]+	[M+K]+ 277.194	82	NA		-1.52185505124571	1.89020365566003e-05	1	-0.0756415587955583	0.691421945808385	0	1.93521367125177		0
M574.9869T5.51	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M575T6.2	574.986884195259	330.334625506841		[M+Na]+ 551.994 [M+Na]+ 551.994	79	677	@M575.488T5.51|-13Cdb	1.81070597413214	1.98708185449155e-05	1	0.555946989028113	0.131605515835675	0	1.9837064028097		0
M532.1231T5.17	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M532T5.3	532.123123326027	310.341952266726		[M+K]+ 493.155	70	NA		-1.59142362041484	1.99740520566118e-05	1	-0.127332490246207	0.602196846295786	0	2.00070633646214		0
M638.3453T5.17	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M638T5	638.345307474936	310.253247552426		[3M+2K]2+ 399.598	70	NA		-1.76552536899765	2.06924813694542e-05	1	-0.354693813715635	0.3002547085317	0	1.89433019683459		0
M330.1704T4.17	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M330T4.3	330.170430150705	250.347199677142			1896	NA		1.98730106435834	2.0939149286513e-05	1	-0.708018500885489	0.256106755313806	0	2.0121562255448		0
M461.5121T4.2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M462T4	461.51208695664	252.289251884686	[922][M]2+		2077	NA		-1.2761608631426	2.0939149286513e-05	1	-0.131920607854342	0.542502753684495	0	2.01169712300753		0
M440.7401T4.14	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M441T4	440.740067415793	248.211213151804			2058	NA		-2.35852503162636	2.09526999544403e-05	1	0.52920978787686	0.589482153273035	0	2.04473385338908		0
M608T1_Uridine.5..diphospho.N.a.	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil	Uridine 5'-diphospho-N-acetylglucosamine;Uridine diphosphate N-acetylglucosamine;UDP-N-acetylglucosamine;UDP-N-Acetyl-α-D-glucosamine	CHEBI:16264	C00043	Carbohydrate metabolism	Amino sugar and nucleotide sugar matabolism	UDP sugar	HMDB00290	CID445675	C17H27N3O17P2	607.08157	LFTYTUAZOPRMMI-CFRASDGPSA-N	InChI=1S/C17H27N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h2-3,7-8,10-16,21,24-27H,4-5H2,1H3,(H,18,22)(H,29,30)(H,31,32)(H,19,23,28)/t7-,8-,10-,11-,12-,13-,14-,15-,16-/m1/s1	M608T1	608.091355278196	79.709229917179	[1235][M]+	[M+H]+ 607.087	56	NA		1.06003996028938	2.13748703776156e-05	1	-0.300626680708877	0.422662219416543	0	2.07817417640739		0
M380.1965T3.54	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M380T4.1	380.196546160978	212.49655498075	[722][M]2+		2946	434	@M380.6985T3.54|-13Cdb	1.27717674850635	2.15965611445456e-05	1	0.316001621328294	0.221879906999549	0	1.98426338771367		0
M360.9902T4.15	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M361T4.1	360.99020999421	249.295166139728			1954	NA		2.29395160572499	2.224429372505e-05	1	-0.339924407552541	0.816866168967387	0	2.0972654083827		0
M544.6243T4.65	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M545T5	544.624266601343	279.243891616694	[1118][M]2+		71	NA		1.06204754983238	2.2413633058349e-05	1	0.243869357393578	0.252836968332594	0	1.88281019800369		0
M128.1728T1.26	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M128T1.44	128.172840910847	75.4795345796328			1	NA		-0.799236582882338	2.28520024471858e-05	1	-0.145282603544594	0.342627645151977	0	2.06854908779069		0
M272.6672T4.96	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M273T5	272.667219305824	297.341094351576			74	NA		-1.34540514686008	2.30675523824531e-05	1	0.0979093411472203	0.997053085555876	0	1.9857423446476		0
M665.5351T6.48	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M666T6	665.535096558164	388.717923610932			2799	NA		-1.2192040841187	2.35142083810898e-05	1	0.00763867827939357	0.850668327666931	0	2.03226429239583		0
M319.0366T2.36	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M319T2	319.036614046935	141.743345628006			42	NA		-1.10305598261749	2.40766031817805e-05	1	-0.236964307812672	0.282234570158295	0	1.94064995684639		0
M537.1713T1.2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M537T1	537.171283709043	72.2985558404094	[1098][M]+	[2M+H]+ 268.081	1	633	@M538.1748T1.2|-13C|@M539.1769T1.2|-18O|-13C2|@M540.1795T1.2|-13C3|-13C-18O	1.03267716787749	2.51859855986794e-05	1	-0.550315141286816	0.0466174773114605	1	1.97959746761687		0
M519.5316T5.23	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M520T5	519.531617371684	313.853412728977	[1051][M]2+		16	612	@M520.033T5.23|-13Cdb	-1.98098273098658	2.58501216367133e-05	1	0.35686033505613	0.727216287183212	0	2.08125848499413		0
M922.8391T6.29	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M923T6.3	922.839132504488	377.474656525512		[M+Na]+ 899.835	64	NA		-1.01345542016425	2.66516655763839e-05	1	-0.0501591420094076	0.699561269431992	0	1.91642425871384		0
M278.4088T2.69	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M278T3.4	278.408785878387	161.537585261558		[M+2K-H]+ 201.482	9	NA		-3.81512853807736	2.85121516069681e-05	1	0.524599079149901	0.849212834361123	0	2.03359232165152		0
M460.2048T0.88	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M460T1.1	460.204826878363	52.8456779397087	[918][M]+		4	539	@M461.2083T0.88|-13C|@M462.21T0.88|-18O|-13C2|@M622.2584T0.88|-(C6H10O5)	-1.18691148549939	2.85121516069681e-05	1	0.184394220047437	0.801263049270161	0	2.05165177305601		0
M255.8186T3.43	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M256T3	255.818556738877	205.565312641102			3117	NA		-6.0504233998066	2.8714927609645e-05	1	1.684525630282	0.44848597794885	0	1.86730742350943		0
M588.2058T1.11	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M588T1.1	588.205849739511	66.6517880535595	[1201][M]+		7	469	@M589.2093T1.11|-13C	-1.64542640674246	2.8714927609645e-05	1	0.249587218595678	0.811014430931721	0	2.01108662644875		0
M624.2637T0.88	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M624T1.1	624.263746084504	52.8229938798264	[1263][M+2]+		4	539	@M622.2584T0.88|+18O|+13C2|@M623.2618T0.88|+13C|+15N	-1.47492268652105	2.8714927609645e-05	1	0.414559057019178	0.442604357530443	0	2.04109489806873		0
M386.2059T4.28	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M386T4	386.205907580782	256.574670937			49	NA		-1.12687871765466	2.8714927609645e-05	1	-0.334911922288615	0.162936011798461	0	1.83275018693777		0
M575.1541T5.51	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M575T6.3	575.154107676237	330.334625506841	[1181][M]2+		79	678	@M575.6552T5.51|-13Cdb|@M690.1831T5.5|-(C4H5NO3)	1.57393880487708	3.06075090996964e-05	1	0.237863193239573	0.430020246775334	0	2.08820773843403		0
M493.1507T2.36	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M493T2.1	493.150733072846	141.746723602317			42	NA		-1.48081399280493	3.15178771129578e-05	1	-0.273014897946807	0.351883007770177	0	1.89802280437105		0
M279.6881T4.6	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M280T5	279.688130865671	276.197382545624	[414][M]2+		90	251	@M280.1898T4.6|-13Cdb	1.33109898721822	3.23491987056053e-05	1	0.123538939814715	0.58454654020921	0	1.98807557463339		0
M257.8099T3.36	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M258T3	257.809869038034	201.699060896709			3135	NA		-4.37695996319478	3.25485996233038e-05	1	-0.757769083217777	0.380699260573723	0	1.88372966187824		0
M293.0646T0.87	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M293T1.4	293.064611815028	52.2031641253325			4	NA		0.892987781178622	3.33540523033854e-05	1	-0.0033743752157509	0.849212834361123	0	2.05408347026046		0
M366.2233T4.55	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M366T5.4	366.223337978191	273.07480964138		[M+H-C2H4]+ 393.247	77	NA		1.33289694022061	3.34828788488319e-05	1	-0.893534644670222	0.00914049072403797	1	1.86912184476883		0
M331.6869T4.52	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M332T5.1	331.686934170704	271.057204950444			77	NA		1.20164507784707	3.47503877305318e-05	1	-0.186112120600407	0.806030606663762	0	2.13355612179715		0
M439.1849T2.23	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M439T2.1	439.184852578966	133.981219512346			75	NA		-1.91092098708894	3.52207251555616e-05	1	-0.363895244459053	0.343168035354056	0	2.00783367187234		0
M298.9943T0.86	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M299T1	298.994253109066	51.5762067575163			294	NA		2.3360415920635	3.62268656975997e-05	1	-1.24065810363851	0.0552727949063422	0	2.0039049636493		0
M282.1817T4.2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M282T4.3	282.181672902099	252.117449577383			1811	NA		-2.00767467417704	3.71360035366353e-05	1	-0.456459221160022	0.277655103807161	0	1.88707633966608		0
M441.8505T4.37	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M442T4	441.850539101014	262.016782436441			2059	NA		-1.93956522172495	3.76446088846372e-05	1	0.873114497127764	0.131063532363316	0	1.95521803581443		0
M289.1728T4.77	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M289T5.2	289.172829955729	285.945617180491	[447][M]2+	[2M+2Na]2+ 266.189 [M+H+Na]2+ 554.35	71	NA		-1.05881103920672	3.78456439131404e-05	1	-0.13458859136335	0.498769870239582	0	1.91113691625343		0
M351.6969T4.44	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M352T4	351.696863103934	266.285068723003	[640][M]2+		1943	NA		-1.7198116294042	4.05966709335319e-05	1	-0.0699941196417502	0.73512441934015	0	1.91161401436524		0
M439.2473T5.52	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M439T6.2	439.247342045339	331.2244688221		[M+Na+NH3]+ 399.233	79	NA		-2.36961428663686	4.27662701666966e-05	1	0.999400281607171	0.17822274059998	0	1.90066502738205		0
M442.0514T4.37	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M442T4.1	442.051384211725	261.978456187974			2060	NA		-1.93120412724533	4.40393611939943e-05	1	0.574560439259141	0.419173387864639	0	1.96395996186503		0
M340.6732T2.06	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M341T2.1	340.673246929609	123.870698243108		[M+Na]+ 317.681 [M+H]+ 339.663	40	NA		0.999904856957999	4.43101106409962e-05	1	-0.744407333318128	0.00387717932081273	1	1.82205352603397		0
M593.1962T1.13	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M593T1.1	593.196177429912	68.0045451528596	[1208][M]+	[2M+Na+K-H]+ 266.127	7	505	@M594.1998T1.13|-13C	-1.41314657576788	4.46894928028994e-05	1	0.0436065594685573	0.912959249333218	0	2.00029479327218		0
M298T2.1_2..O.Methylguanosine.N2..	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil	2'-O-Methylguanosine|N2-Methylguanosine|7-Methylguanosine;N7-Methylguanosine	CHEBI:19229|CHEBI:19702|CHEBI:20794	C20674	Nucleotide metabolism	Purine metabolism	Others	HMDB05862|HMDB01107	CID188959|CID3035422|CID445404	C11H15N5O5	297.1073	OVYNGSFVYRPRCG-KQYNXXCUSA-N|SLEHROROQDYRAW-KQYNXXCUSA-N|OGHAROSJZRTIOK-KQYNXXCUSA-O	InChI=1S/C11H15N5O5/c1-20-7-6(18)4(2-17)21-10(7)16-3-13-5-8(16)14-11(12)15-9(5)19/h3-4,6-7,10,17-18H,2H2,1H3,(H3,12,14,15,19)/t4-,6-,7-,10-/m1/s1|InChI=1S/C11H15N5O5/c1-12-11-14-8-5(9(20)15-11)13-3-16(8)10-7(19)6(18)4(2-17)21-10/h3-4,6-7,10,17-19H,2H2,1H3,(H2,12,14,15,20)/t4-,6-,7-,10-/m1/s1|InChI=1S/C11H15N5O5/c1-15-3-16(8-5(15)9(20)14-11(12)13-8)10-7(19)6(18)4(2-17)21-10/h3-4,6-7,10,17-19H,2H2,1H3,(H2-,12,13,14,20)/p+1/t4-,6-,7-,10-/m1/s1	M298T2.1	298.115997662732	90.8630117257429	[475][M]+		67	NA		-1.49022265134644	4.5130579070183e-05	1	0.253737372842657	0.767702134204703	0	1.95026191214983		0
M294.1664T4.37	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M294T4.3	294.166388572979	261.963186620198			1830	NA		-1.04369130929802	4.5130579070183e-05	1	-0.425529392597085	0.0671832781354636	0	1.76913638046683		0
M636.2728T1.26	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M636T1	636.272833634189	75.8912973110249			1	NA		-2.74425006428736	4.59987285592997e-05	1	0.569251794912629	0.668518111462228	0	2.09093907892219		0
M500.249T1.48	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M500T1	500.248969668535	88.5353090949131			38	NA		-1.33787343618112	4.59987285592997e-05	1	0.0705668658647856	0.957765670153662	0	1.94047475607789		0
M412.2219T5.07	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M412T5.6	412.221938772451	304.490086050907		[M+Na+NaCOOH]+ 321.246 [M+K+NH3]+ 356.221 [M+H+NH3]+ 394.173	8	481	@M412.7239T5.08|-13Cdb	-1.0466257222788	5.04586075247544e-05	1	0.615474176542692	0.0329934517175534	1	1.84295192514706		0
M508.9834T5.34	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M509T5	508.983352545988	320.509414138381			16	NA		-2.22843123924162	5.34885899673479e-05	1	0.27632072139558	0.886713456383477	0	1.98758253035184		0
M391.5706T4.64	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M392T5.1	391.570611895041	278.37604378266			71	NA		-1.60203862589478	5.52714664464562e-05	1	-0.316536004144936	0.348301258296888	0	1.92896784054515		0
M358.9613T4.11	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M359T4.1	358.961324282292	246.361643377852			1951	NA		-1.73613677990539	5.54642669185085e-05	1	-0.0360641242662911	0.794083569701881	0	1.92566227031749		0
M420.8761T4.64	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M421T5.2	420.876090273727	278.657918850572		[M+K]+ 381.912	71	NA		-6.31088238912166	5.57147299274544e-05	1	0.439855314156411	0.997053085555876	0	1.90392250785739	forest, svm	0
M492.1428T2.36	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M492T2	492.142819826649	141.706129378455		[M+Na+NaCOOH]+ 401.179 [M+K]+ 453.183	42	NA		-1.77883057897109	5.62639341641295e-05	1	-0.449219749195027	0.253717073553515	0	1.86197471250596		0
M464.7797T4.41	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M465T4	464.779738624064	264.695468368985			2083	NA		-1.96507893901216	5.62962114841675e-05	1	0.635892482060575	0.365657725063256	0	1.8703361756602		0
M474.7573T4.46	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M475T4.1	474.75728147654	267.809247954043		[3M+2Na+K-H]2+ 288.525	77	NA		-0.799295646637901	5.70784210869858e-05	1	-0.0366664407666573	0.729530161545958	0	1.99767412412902		0
M784.312T0.88	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M784T1	784.311970201963	52.9974994038654	[1423][M]+		4	539	@M622.2584T0.88|+(C6H10O5)|@M785.3155T0.88|-13C|@M786.3174T0.88|-18O|-13C2	-1.32657346913268	5.75218907322125e-05	1	0.358575321520114	0.500786875363152	0	2.02977323487116		0
M424.7427T2.14	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M425T2	424.742726602591	128.177704319024	[840][M]2+		75	NA		1.74877140459036	5.77216398116551e-05	1	-0.197134871122167	0.912959249333218	0	2.03197585946005		0
M348.072T0.85	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M348T1.1	348.072015426943	50.9237314473677	[628][M]+		4	384	@M349.0755T0.85|-13C	1.91596489711584	6.08995408080275e-05	1	-1.41974924518028	0.00504105766185187	1	1.87419079027388		0
M458.1891T0.83	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M458T1	458.189099774789	49.5655994324246			4	538	@M620.2426T0.83|-(C6H10O5)	-1.23811162350542	6.08995408080275e-05	1	0.252228730222129	0.687968712157614	0	1.97120735039908		0
M506.5913T5.15	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M507T5	506.591258541521	309.154346441692		[M+H]+ 505.583 [2M+3H]3+ 758.371	2640	NA		0.968194420133125	6.08995408080275e-05	1	0.246979267691794	0.253717073553515	0	2.00663203715659		0
M599.1909T1.67	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M599T2	599.190876407584	100.071285997821	[1218][M]+	[M+H]+ 598.187	45	708	@M600.1944T1.67|-13C	2.46358064383613	6.21399588580793e-05	1	-0.616855869412092	0.557908239435204	0	2.061039816843		0
M439.2215T3.08	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M439T3	439.221495844878	185.061162440943			2302	NA		-2.04369158594941	6.21399588580793e-05	1	0.0767876861558499	0.93022633277378	0	1.83791887717708		0
M539.3221T5.05	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M539T5.10	539.32210753854	303.156894265127		[3M+2H]2+ 358.86	8	NA		-1.3210472052202	6.36358637340747e-05	1	0.37353963499687	0.472366836946465	0	1.91863239676853		0
M547.7627T3.94	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M548T4	547.762728704811	236.46332808562			2151	650	@M548.2644T3.94|-13Cdb|@M548.7654T3.94|-13C	-0.831035385821165	6.36358637340747e-05	1	0.138934783697986	0.785138907230534	0	1.93976459975688		0
M584.1606T5.64	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M584T6.10	584.160630598905	338.67916235541		[M+Na]+ 561.173	85	NA		-1.47979742555745	6.55600059411369e-05	1	0.55207610940697	0.275561937292532	0	1.8779478842344		0
M438.8845T4.51	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M439T5.2	438.884457118879	270.784607777893			77	NA		-1.07424287975256	7.0121493244597e-05	1	-0.387412660181665	0.12004153203609	0	1.66586199344954		0
M575.8126T5.64	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M576T6.1	575.812617696546	338.303266529092			85	NA		-2.24850157402865	7.23653225117066e-05	1	0.277008038105675	0.891408653088625	0	1.97346488173303		0
M372.5972T5.27	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M373T5	372.597241742812	316.472561759817			703	NA		3.05424191113318	7.4183589105e-05	1	0.867181084250353	0.219225185488018	0	1.90412592465108		0
